Year,Gebietseinheit,GeoCode,Value
1970,Niedersachsen,K030,3.098554556
1971,Niedersachsen,K030,3.516574594
1972,Niedersachsen,K030,3.503950758
1973,Niedersachsen,K030,4.251107382
1974,Niedersachsen,K030,4.228064295
1975,Niedersachsen,K030,3.841664917
1976,Niedersachsen,K030,3.733285933
1977,Niedersachsen,K030,3.751207268
1978,Niedersachsen,K030,3.869334943
1979,Niedersachsen,K030,4.173002434
1980,Niedersachsen,K030,4.556905441
1981,Niedersachsen,K030,4.795351819
1982,Niedersachsen,K030,4.799226818
1983,Niedersachsen,K030,4.714527584
1984,Niedersachsen,K030,4.448522697
1985,Niedersachsen,K030,4.517955793
1986,Niedersachsen,K030,4.753102538
1987,Niedersachsen,K030,4.50223259
1988,Niedersachsen,K030,4.983905047
1989,Niedersachsen,K030,5.457622688
1990,Niedersachsen,K030,5.625030109
1991,Niedersachsen,K030,5.904629695
1992,Niedersachsen,K030,6.492520558
1993,Niedersachsen,K030,6.715510215
1994,Niedersachsen,K030,6.96996829
1995,Niedersachsen,K030,7.753685314
1996,Niedersachsen,K030,7.969284355
1997,Niedersachsen,K030,8.021612734
1998,Niedersachsen,K030,7.357154664
1999,Niedersachsen,K030,7.501105033
2000,Niedersachsen,K030,7.464987178
2001,Niedersachsen,K030,7.497612283
2002,Niedersachsen,K030,7.55628786
2003,Niedersachsen,K030,7.567687861
2004,Niedersachsen,K030,7.493016532
2005,Niedersachsen,K030,7.433737166
2006,Niedersachsen,K030,7.360687451
2007,Niedersachsen,K030,7.263313084
2008,Niedersachsen,K030,7.168113305
2009,Niedersachsen,K030,7.15609382
2010,Niedersachsen,K030,7.184679213
2011,Niedersachsen,K030,5.521368454
2012,Niedersachsen,K030,5.724639844
2013,Niedersachsen,K030,6.083866265
2014,Niedersachsen,K030,6.584063088
2015,Niedersachsen,K030,7.859643941
2016,Niedersachsen,K030,8.30159519
2017,Niedersachsen,K030,8.760670638
2018,Niedersachsen,K030,9.210058156
1970,Braunschweig,K031,
1971,Braunschweig,K031,2.948133131
1972,Braunschweig,K031,3.573881906
1973,Braunschweig,K031,3.701089075
1974,Braunschweig,K031,4.256047845
1975,Braunschweig,K031,4.529281414
1976,Braunschweig,K031,4.197840749
1977,Braunschweig,K031,3.995522679
1978,Braunschweig,K031,3.941219547
1979,Braunschweig,K031,4.060541608
1980,Braunschweig,K031,4.441489057
1981,Braunschweig,K031,5.057421087
1982,Braunschweig,K031,5.378694179
1983,Braunschweig,K031,5.365039957
1984,Braunschweig,K031,5.331392475
1985,Braunschweig,K031,4.917469187
1986,Braunschweig,K031,4.585062157
1987,Braunschweig,K031,4.684145967
1988,Braunschweig,K031,5.337351971
1989,Braunschweig,K031,5.960345792
1990,Braunschweig,K031,6.33887712
1991,Braunschweig,K031,6.427310273
1992,Braunschweig,K031,6.675491168
1993,Braunschweig,K031,6.89305469
1994,Braunschweig,K031,7.230739814
1995,Braunschweig,K031,7.760594971
1996,Braunschweig,K031,8.351415991
1997,Braunschweig,K031,8.987744708
1998,Braunschweig,K031,9.324587056
1999,Braunschweig,K031,8.738032931
2000,Braunschweig,K031,9.094599752
2001,Braunschweig,K031,9.354557881
2002,Braunschweig,K031,9.649065641
2003,Braunschweig,K031,9.791272739
2004,Braunschweig,K031,9.996898921
2005,Braunschweig,K031,10.00073209
2006,Braunschweig,K031,10.04064858
2007,Braunschweig,K031,10.04289782
2008,Braunschweig,K031,9.8820227
2009,Braunschweig,K031,9.498317155
2010,Braunschweig,K031,9.44785772
2011,Braunschweig,K031,9.506684293
2012,Braunschweig,K031,7.370329206
2013,Braunschweig,K031,7.627401362
2014,Braunschweig,K031,7.937239865
2015,Braunschweig,K031,8.482426701
2016,Braunschweig,K031,9.709823205
2017,Braunschweig,K031,9.205483639
2018,Braunschweig,K031,9.682166573
1970,Braunschweig.Stadt,K03101,10.20451726
1971,Braunschweig.Stadt,K03101,
1972,Braunschweig.Stadt,K03101,4.931926113
1973,Braunschweig.Stadt,K03101,5.684324414
1974,Braunschweig.Stadt,K03101,5.70984151
1975,Braunschweig.Stadt,K03101,7.844927019
1976,Braunschweig.Stadt,K03101,8.440336414
1977,Braunschweig.Stadt,K03101,7.329918784
1978,Braunschweig.Stadt,K03101,7.069225793
1979,Braunschweig.Stadt,K03101,6.945859568
1980,Braunschweig.Stadt,K03101,7.236344445
1981,Braunschweig.Stadt,K03101,7.991924321
1982,Braunschweig.Stadt,K03101,8.970950704
1983,Braunschweig.Stadt,K03101,9.606669971
1984,Braunschweig.Stadt,K03101,9.588440548
1985,Braunschweig.Stadt,K03101,9.262535267
1986,Braunschweig.Stadt,K03101,7.494650683
1987,Braunschweig.Stadt,K03101,7.480322392
1988,Braunschweig.Stadt,K03101,7.595453165
1989,Braunschweig.Stadt,K03101,7.399107175
1990,Braunschweig.Stadt,K03101,8.115586439
1991,Braunschweig.Stadt,K03101,8.701825378
1992,Braunschweig.Stadt,K03101,9.283371956
1993,Braunschweig.Stadt,K03101,9.947045007
1994,Braunschweig.Stadt,K03101,11.0620985
1995,Braunschweig.Stadt,K03101,11.26746202
1996,Braunschweig.Stadt,K03101,11.5637888
1997,Braunschweig.Stadt,K03101,11.93326141
1998,Braunschweig.Stadt,K03101,12.23548539
1999,Braunschweig.Stadt,K03101,12.43709561
2000,Braunschweig.Stadt,K03101,10.96455865
2001,Braunschweig.Stadt,K03101,10.8505853
2002,Braunschweig.Stadt,K03101,10.88493526
2003,Braunschweig.Stadt,K03101,10.7085303
2004,Braunschweig.Stadt,K03101,10.61750453
2005,Braunschweig.Stadt,K03101,10.5220518
2006,Braunschweig.Stadt,K03101,10.34542997
2007,Braunschweig.Stadt,K03101,10.35868778
2008,Braunschweig.Stadt,K03101,10.20578447
2009,Braunschweig.Stadt,K03101,10.16236232
2010,Braunschweig.Stadt,K03101,10.21805541
2011,Braunschweig.Stadt,K03101,10.13765636
2012,Braunschweig.Stadt,K03101,10.11192062
2013,Braunschweig.Stadt,K03101,8.924006979
2014,Braunschweig.Stadt,K03101,9.112594933
2015,Braunschweig.Stadt,K03101,9.600089616
2016,Braunschweig.Stadt,K03101,10.65012226
2017,Braunschweig.Stadt,K03101,12.71282858
2018,Braunschweig.Stadt,K03101,15.4666821
1970,Salzgitter.Stadt,K03102,16.94437005
1971,Salzgitter.Stadt,K03102,17.98223882
1972,Salzgitter.Stadt,K03102,
1973,Salzgitter.Stadt,K03102,8.731496242
1974,Salzgitter.Stadt,K03102,8.575746412
1975,Salzgitter.Stadt,K03102,6.703391263
1976,Salzgitter.Stadt,K03102,9.744500758
1977,Salzgitter.Stadt,K03102,8.004177161
1978,Salzgitter.Stadt,K03102,6.336600738
1979,Salzgitter.Stadt,K03102,6.493506494
1980,Salzgitter.Stadt,K03102,7.077091993
1981,Salzgitter.Stadt,K03102,7.404266013
1982,Salzgitter.Stadt,K03102,8.087157915
1983,Salzgitter.Stadt,K03102,8.555207051
1984,Salzgitter.Stadt,K03102,8.898352304
1985,Salzgitter.Stadt,K03102,8.85008306
1986,Salzgitter.Stadt,K03102,8.546160974
1987,Salzgitter.Stadt,K03102,8.414483329
1988,Salzgitter.Stadt,K03102,8.628382209
1989,Salzgitter.Stadt,K03102,9.308656756
1990,Salzgitter.Stadt,K03102,9.339864633
1991,Salzgitter.Stadt,K03102,9.866408119
1992,Salzgitter.Stadt,K03102,10.00805
1993,Salzgitter.Stadt,K03102,10.32137577
1994,Salzgitter.Stadt,K03102,10.72444668
1995,Salzgitter.Stadt,K03102,11.24918602
1996,Salzgitter.Stadt,K03102,10.75434266
1997,Salzgitter.Stadt,K03102,10.79116292
1998,Salzgitter.Stadt,K03102,11.12395216
1999,Salzgitter.Stadt,K03102,11.44358429
2000,Salzgitter.Stadt,K03102,11.43259662
2001,Salzgitter.Stadt,K03102,10.98088963
2002,Salzgitter.Stadt,K03102,11.3903603
2003,Salzgitter.Stadt,K03102,11.40839867
2004,Salzgitter.Stadt,K03102,11.72971687
2005,Salzgitter.Stadt,K03102,12.0124907
2006,Salzgitter.Stadt,K03102,12.15817607
2007,Salzgitter.Stadt,K03102,11.97481743
2008,Salzgitter.Stadt,K03102,11.83508115
2009,Salzgitter.Stadt,K03102,11.90691575
2010,Salzgitter.Stadt,K03102,11.80828105
2011,Salzgitter.Stadt,K03102,11.8137019
2012,Salzgitter.Stadt,K03102,11.73901196
2013,Salzgitter.Stadt,K03102,11.72653992
2014,Salzgitter.Stadt,K03102,9.624531595
2015,Salzgitter.Stadt,K03102,10.03876542
2016,Salzgitter.Stadt,K03102,10.80379235
2017,Salzgitter.Stadt,K03102,11.7201915
2018,Salzgitter.Stadt,K03102,13.16941433
1970,Wolfsburg.Stadt,K03103,13.81013486
1971,Wolfsburg.Stadt,K03103,14.3010475
1972,Wolfsburg.Stadt,K03103,15.00994756
1973,Wolfsburg.Stadt,K03103,
1974,Wolfsburg.Stadt,K03103,2.615099053
1975,Wolfsburg.Stadt,K03103,3.174047145
1976,Wolfsburg.Stadt,K03103,2.834215907
1977,Wolfsburg.Stadt,K03103,3.095591667
1978,Wolfsburg.Stadt,K03103,2.935852759
1979,Wolfsburg.Stadt,K03103,2.542050062
1980,Wolfsburg.Stadt,K03103,2.615536387
1981,Wolfsburg.Stadt,K03103,2.715458448
1982,Wolfsburg.Stadt,K03103,2.848861284
1983,Wolfsburg.Stadt,K03103,3.042215146
1984,Wolfsburg.Stadt,K03103,3.143649455
1985,Wolfsburg.Stadt,K03103,3.326305365
1986,Wolfsburg.Stadt,K03103,3.323557387
1987,Wolfsburg.Stadt,K03103,3.132061756
1988,Wolfsburg.Stadt,K03103,3.062155783
1989,Wolfsburg.Stadt,K03103,3.080170091
1990,Wolfsburg.Stadt,K03103,3.331816885
1991,Wolfsburg.Stadt,K03103,2.991715722
1992,Wolfsburg.Stadt,K03103,3.234017409
1993,Wolfsburg.Stadt,K03103,3.529211731
1994,Wolfsburg.Stadt,K03103,4.022702025
1995,Wolfsburg.Stadt,K03103,4.361028869
1996,Wolfsburg.Stadt,K03103,5.182566161
1997,Wolfsburg.Stadt,K03103,5.17840473
1998,Wolfsburg.Stadt,K03103,5.557725011
1999,Wolfsburg.Stadt,K03103,5.82415681
2000,Wolfsburg.Stadt,K03103,5.883608597
2001,Wolfsburg.Stadt,K03103,5.894267286
2002,Wolfsburg.Stadt,K03103,5.660748332
2003,Wolfsburg.Stadt,K03103,5.699481865
2004,Wolfsburg.Stadt,K03103,5.601133521
2005,Wolfsburg.Stadt,K03103,5.616612679
2006,Wolfsburg.Stadt,K03103,5.602687173
2007,Wolfsburg.Stadt,K03103,5.489536108
2008,Wolfsburg.Stadt,K03103,5.397506735
2009,Wolfsburg.Stadt,K03103,5.277869685
2010,Wolfsburg.Stadt,K03103,5.161909769
2011,Wolfsburg.Stadt,K03103,5.069925058
2012,Wolfsburg.Stadt,K03103,4.949788507
2013,Wolfsburg.Stadt,K03103,4.931215832
2014,Wolfsburg.Stadt,K03103,4.940252428
2015,Wolfsburg.Stadt,K03103,3.899569836
2016,Wolfsburg.Stadt,K03103,4.079759085
2017,Wolfsburg.Stadt,K03103,4.412305001
2018,Wolfsburg.Stadt,K03103,4.807552987
1970,Gifhorn,K03151,5.630722425
1971,Gifhorn,K03151,5.958260133
1972,Gifhorn,K03151,6.215479869
1973,Gifhorn,K03151,6.536493861
1974,Gifhorn,K03151,
1975,Gifhorn,K03151,2.878041024
1976,Gifhorn,K03151,3.358974937
1977,Gifhorn,K03151,3.568168243
1978,Gifhorn,K03151,4.00508797
1979,Gifhorn,K03151,4.043296168
1980,Gifhorn,K03151,3.902249413
1981,Gifhorn,K03151,3.816546701
1982,Gifhorn,K03151,3.789967397
1983,Gifhorn,K03151,3.822198685
1984,Gifhorn,K03151,3.982537213
1985,Gifhorn,K03151,4.217015023
1986,Gifhorn,K03151,4.38964632
1987,Gifhorn,K03151,4.369469678
1988,Gifhorn,K03151,4.312264576
1989,Gifhorn,K03151,4.195564843
1990,Gifhorn,K03151,4.284863873
1991,Gifhorn,K03151,4.465123122
1992,Gifhorn,K03151,3.931210175
1993,Gifhorn,K03151,4.239250381
1994,Gifhorn,K03151,4.792302069
1995,Gifhorn,K03151,5.222130328
1996,Gifhorn,K03151,5.539245793
1997,Gifhorn,K03151,5.968164071
1998,Gifhorn,K03151,6.012745743
1999,Gifhorn,K03151,6.32097549
2000,Gifhorn,K03151,6.628329485
2001,Gifhorn,K03151,6.686091856
2002,Gifhorn,K03151,6.573195202
2003,Gifhorn,K03151,5.82064512
2004,Gifhorn,K03151,5.914796864
2005,Gifhorn,K03151,5.815791663
2006,Gifhorn,K03151,5.867874815
2007,Gifhorn,K03151,5.851084468
2008,Gifhorn,K03151,5.934666017
2009,Gifhorn,K03151,5.956480184
2010,Gifhorn,K03151,5.913424715
2011,Gifhorn,K03151,5.701074464
2012,Gifhorn,K03151,5.605337259
2013,Gifhorn,K03151,5.497752878
2014,Gifhorn,K03151,5.490738181
2015,Gifhorn,K03151,5.550505545
2016,Gifhorn,K03151,4.846856529
2017,Gifhorn,K03151,5.124950417
2018,Gifhorn,K03151,5.5269783
1970,Goslar,K03153,5.962580871
1971,Goslar,K03153,7.418472757
1972,Goslar,K03153,8.168634357
1973,Goslar,K03153,8.903556916
1974,Goslar,K03153,9.51508605
1975,Goslar,K03153,
1976,Goslar,K03153,1.760589455
1977,Goslar,K03153,2.170866398
1978,Goslar,K03153,2.271940089
1979,Goslar,K03153,2.407213133
1980,Goslar,K03153,2.437369171
1981,Goslar,K03153,2.229945538
1982,Goslar,K03153,2.137790589
1983,Goslar,K03153,2.170450611
1984,Goslar,K03153,2.275379812
1985,Goslar,K03153,2.509683505
1986,Goslar,K03153,2.755373634
1987,Goslar,K03153,2.937222677
1988,Goslar,K03153,3.172796472
1989,Goslar,K03153,3.072654298
1990,Goslar,K03153,2.916984477
1991,Goslar,K03153,2.854141313
1992,Goslar,K03153,3.071523055
1993,Goslar,K03153,2.983804838
1994,Goslar,K03153,3.453436523
1995,Goslar,K03153,3.601546564
1996,Goslar,K03153,3.96969576
1997,Goslar,K03153,4.423763512
1998,Goslar,K03153,5.06084586
1999,Goslar,K03153,4.93062925
2000,Goslar,K03153,5.120809912
2001,Goslar,K03153,5.527894804
2002,Goslar,K03153,5.595780199
2003,Goslar,K03153,5.595639247
2004,Goslar,K03153,5.40830412
2005,Goslar,K03153,5.573662977
2006,Goslar,K03153,5.608149311
2007,Goslar,K03153,5.68187527
2008,Goslar,K03153,5.730280412
2009,Goslar,K03153,5.754973058
2010,Goslar,K03153,5.7550523
2011,Goslar,K03153,5.740212176
2012,Goslar,K03153,5.740832405
2013,Goslar,K03153,5.644042515
2014,Goslar,K03153,5.544429219
2015,Goslar,K03153,5.537629256
2016,Goslar,K03153,5.601275367
2017,Goslar,K03153,3.40192919
2018,Goslar,K03153,3.598809616
1970,Helmstedt,K03154,3.867378875
1971,Helmstedt,K03154,4.396752761
1972,Helmstedt,K03154,5.322404372
1973,Helmstedt,K03154,6.397767135
1974,Helmstedt,K03154,6.622328827
1975,Helmstedt,K03154,6.682948733
1976,Helmstedt,K03154,
1977,Helmstedt,K03154,1.673687378
1978,Helmstedt,K03154,1.871293653
1979,Helmstedt,K03154,2.101229021
1980,Helmstedt,K03154,2.458696664
1981,Helmstedt,K03154,2.408529229
1982,Helmstedt,K03154,2.26868356
1983,Helmstedt,K03154,2.217055765
1984,Helmstedt,K03154,2.201337571
1985,Helmstedt,K03154,2.195679364
1986,Helmstedt,K03154,2.31476303
1987,Helmstedt,K03154,2.467536759
1988,Helmstedt,K03154,2.600047768
1989,Helmstedt,K03154,2.47385479
1990,Helmstedt,K03154,2.376741027
1991,Helmstedt,K03154,2.255918158
1992,Helmstedt,K03154,2.443508286
1993,Helmstedt,K03154,2.641777681
1994,Helmstedt,K03154,2.233080305
1995,Helmstedt,K03154,2.764980095
1996,Helmstedt,K03154,3.591340871
1997,Helmstedt,K03154,4.197845354
1998,Helmstedt,K03154,4.686314484
1999,Helmstedt,K03154,5.542638959
2000,Helmstedt,K03154,6.329648346
2001,Helmstedt,K03154,6.728923476
2002,Helmstedt,K03154,7.252928281
2003,Helmstedt,K03154,7.377123885
2004,Helmstedt,K03154,7.505163804
2005,Helmstedt,K03154,7.034336767
2006,Helmstedt,K03154,7.196153973
2007,Helmstedt,K03154,7.108634655
2008,Helmstedt,K03154,6.998667555
2009,Helmstedt,K03154,7.055475577
2010,Helmstedt,K03154,7.057547608
2011,Helmstedt,K03154,7.029071813
2012,Helmstedt,K03154,7.031835844
2013,Helmstedt,K03154,6.985455845
2014,Helmstedt,K03154,6.943711644
2015,Helmstedt,K03154,6.924487602
2016,Helmstedt,K03154,6.945422723
2017,Helmstedt,K03154,7.017834028
2018,Helmstedt,K03154,3.449412523
1970,Northeim,K03155,3.547534301
1971,Northeim,K03155,3.809566244
1972,Northeim,K03155,4.144729472
1973,Northeim,K03155,5.512394734
1974,Northeim,K03155,5.584911309
1975,Northeim,K03155,5.876163132
1976,Northeim,K03155,6.274243965
1977,Northeim,K03155,
1978,Northeim,K03155,2.285340358
1979,Northeim,K03155,2.600222947
1980,Northeim,K03155,3.047070854
1981,Northeim,K03155,3.504065308
1982,Northeim,K03155,3.68965972
1983,Northeim,K03155,3.491643361
1984,Northeim,K03155,3.342573925
1985,Northeim,K03155,3.284912233
1986,Northeim,K03155,3.342448071
1987,Northeim,K03155,3.600847458
1988,Northeim,K03155,4.021108713
1989,Northeim,K03155,4.190722
1990,Northeim,K03155,4.184100418
1991,Northeim,K03155,4.070533248
1992,Northeim,K03155,3.200934178
1993,Northeim,K03155,3.294911297
1994,Northeim,K03155,3.485075012
1995,Northeim,K03155,3.268157614
1996,Northeim,K03155,3.689165307
1997,Northeim,K03155,4.151509027
1998,Northeim,K03155,4.693584411
1999,Northeim,K03155,5.322006885
2000,Northeim,K03155,6.358956927
2001,Northeim,K03155,6.641089029
2002,Northeim,K03155,6.84585106
2003,Northeim,K03155,7.215649156
2004,Northeim,K03155,7.361886444
2005,Northeim,K03155,7.444195735
2006,Northeim,K03155,7.061429824
2007,Northeim,K03155,7.059889863
2008,Northeim,K03155,6.949328131
2009,Northeim,K03155,6.842208154
2010,Northeim,K03155,6.89585606
2011,Northeim,K03155,6.837059752
2012,Northeim,K03155,6.674002915
2013,Northeim,K03155,6.502403757
2014,Northeim,K03155,6.407160637
2015,Northeim,K03155,6.293051812
2016,Northeim,K03155,6.228650283
2017,Northeim,K03155,6.194629958
2018,Northeim,K03155,6.202417079
1970,Peine,K03157,4.438213037
1971,Peine,K03157,4.54143502
1972,Peine,K03157,4.844521964
1973,Peine,K03157,5.193681519
1974,Peine,K03157,6.446493349
1975,Peine,K03157,6.895073658
1976,Peine,K03157,7.207875952
1977,Peine,K03157,7.632590602
1978,Peine,K03157,
1979,Peine,K03157,1.743936997
1980,Peine,K03157,2.280571489
1981,Peine,K03157,2.222276911
1982,Peine,K03157,2.571517771
1983,Peine,K03157,2.802721985
1984,Peine,K03157,2.49945573
1985,Peine,K03157,2.438158962
1986,Peine,K03157,2.453079116
1987,Peine,K03157,2.498906996
1988,Peine,K03157,2.775844738
1989,Peine,K03157,3.048173328
1990,Peine,K03157,3.071404551
1991,Peine,K03157,3.031664435
1992,Peine,K03157,3.021035163
1993,Peine,K03157,2.766891981
1994,Peine,K03157,2.783691859
1995,Peine,K03157,2.925498946
1996,Peine,K03157,2.584477503
1997,Peine,K03157,3.024338643
1998,Peine,K03157,3.634503276
1999,Peine,K03157,4.120860478
2000,Peine,K03157,4.614517432
2001,Peine,K03157,5.447431949
2002,Peine,K03157,5.690734264
2003,Peine,K03157,5.771750146
2004,Peine,K03157,5.908755231
2005,Peine,K03157,5.934374337
2006,Peine,K03157,5.779967956
2007,Peine,K03157,5.427720084
2008,Peine,K03157,5.519240109
2009,Peine,K03157,5.441328524
2010,Peine,K03157,5.441415304
2011,Peine,K03157,5.491936817
2012,Peine,K03157,5.643766703
2013,Peine,K03157,5.713656457
2014,Peine,K03157,5.617586589
2015,Peine,K03157,5.508244825
2016,Peine,K03157,5.460000642
2017,Peine,K03157,5.412289852
2018,Peine,K03157,5.36618732
1970,Wolfenbüttel,K03158,5.393313668
1971,Wolfenbüttel,K03158,3.363919452
1972,Wolfenbüttel,K03158,3.491595694
1973,Wolfenbüttel,K03158,3.76146789
1974,Wolfenbüttel,K03158,4.122964135
1975,Wolfenbüttel,K03158,5.262809863
1976,Wolfenbüttel,K03158,5.730166082
1977,Wolfenbüttel,K03158,5.882743675
1978,Wolfenbüttel,K03158,5.98366122
1979,Wolfenbüttel,K03158,
1980,Wolfenbüttel,K03158,2.53622024
1981,Wolfenbüttel,K03158,2.904194046
1982,Wolfenbüttel,K03158,3.218237446
1983,Wolfenbüttel,K03158,3.635318444
1984,Wolfenbüttel,K03158,3.711268549
1985,Wolfenbüttel,K03158,3.659238409
1986,Wolfenbüttel,K03158,3.472688086
1987,Wolfenbüttel,K03158,3.412900994
1988,Wolfenbüttel,K03158,3.542456693
1989,Wolfenbüttel,K03158,3.741400595
1990,Wolfenbüttel,K03158,4.07698799
1991,Wolfenbüttel,K03158,4.308734104
1992,Wolfenbüttel,K03158,4.398543704
1993,Wolfenbüttel,K03158,4.476800063
1994,Wolfenbüttel,K03158,4.732209196
1995,Wolfenbüttel,K03158,5.07487356
1996,Wolfenbüttel,K03158,5.368531502
1997,Wolfenbüttel,K03158,4.489548403
1998,Wolfenbüttel,K03158,4.95263505
1999,Wolfenbüttel,K03158,5.531328628
2000,Wolfenbüttel,K03158,4.849268569
2001,Wolfenbüttel,K03158,4.633334473
2002,Wolfenbüttel,K03158,4.982480709
2003,Wolfenbüttel,K03158,5.42050064
2004,Wolfenbüttel,K03158,5.531460994
2005,Wolfenbüttel,K03158,7.816355503
2006,Wolfenbüttel,K03158,8.020999207
2007,Wolfenbüttel,K03158,8.03644237
2008,Wolfenbüttel,K03158,6.94831532
2009,Wolfenbüttel,K03158,7.096085066
2010,Wolfenbüttel,K03158,6.930941408
2011,Wolfenbüttel,K03158,6.867767461
2012,Wolfenbüttel,K03158,6.917343222
2013,Wolfenbüttel,K03158,6.787090836
2014,Wolfenbüttel,K03158,6.637271633
2015,Wolfenbüttel,K03158,6.560913005
2016,Wolfenbüttel,K03158,6.471204861
2017,Wolfenbüttel,K03158,6.353495725
2018,Wolfenbüttel,K03158,6.308491792
1970,Göttingen,K03159,6.339213235
1971,Göttingen,K03159,6.320343998
1972,Göttingen,K03159,5.414300564
1973,Göttingen,K03159,5.5644071
1974,Göttingen,K03159,5.86176755
1975,Göttingen,K03159,6.239255832
1976,Göttingen,K03159,7.510514721
1977,Göttingen,K03159,7.732713681
1978,Göttingen,K03159,8.117096904
1979,Göttingen,K03159,8.477965337
1980,Göttingen,K03159,
1981,Göttingen,K03159,3.341604328
1982,Göttingen,K03159,3.898304353
1983,Göttingen,K03159,4.298783183
1984,Göttingen,K03159,4.868667944
1985,Göttingen,K03159,4.874368208
1986,Göttingen,K03159,4.594859566
1987,Göttingen,K03159,4.457260508
1988,Göttingen,K03159,4.475829588
1989,Göttingen,K03159,4.651939942
1990,Göttingen,K03159,4.969971074
1991,Göttingen,K03159,5.415736566
1992,Göttingen,K03159,5.61716903
1993,Göttingen,K03159,5.595597984
1994,Göttingen,K03159,5.54710493
1995,Göttingen,K03159,5.296760989
1996,Göttingen,K03159,5.407965398
1997,Göttingen,K03159,5.606220051
1998,Göttingen,K03159,5.211775698
1999,Göttingen,K03159,5.611156522
2000,Göttingen,K03159,6.016873639
2001,Göttingen,K03159,6.46177722
2002,Göttingen,K03159,7.016867961
2003,Göttingen,K03159,7.927861619
2004,Göttingen,K03159,8.285542495
2005,Göttingen,K03159,8.535541286
2006,Göttingen,K03159,8.891403085
2007,Göttingen,K03159,9.260078761
2008,Göttingen,K03159,9.456904369
2009,Göttingen,K03159,8.529152102
2010,Göttingen,K03159,8.607001527
2011,Göttingen,K03159,8.570560166
2012,Göttingen,K03159,8.594882213
2013,Göttingen,K03159,8.644082964
2014,Göttingen,K03159,8.562046958
2015,Göttingen,K03159,8.484020777
2016,Göttingen,K03159,8.410804656
2017,Göttingen,K03159,8.321293848
2018,Göttingen,K03159,8.276085256
1970,Hannover,K032,8.159945579
1971,Hannover,K032,8.118220347
1972,Hannover,K032,8.193206095
1973,Hannover,K032,7.144873655
1974,Hannover,K032,7.381531898
1975,Hannover,K032,7.749875064
1976,Hannover,K032,8.285378624
1977,Hannover,K032,9.546872142
1978,Hannover,K032,10.23464749
1979,Hannover,K032,10.77472343
1980,Hannover,K032,11.30218787
1981,Hannover,K032,
1982,Hannover,K032,4.539733131
1983,Hannover,K032,5.25447068
1984,Hannover,K032,5.746317361
1985,Hannover,K032,6.381965652
1986,Hannover,K032,6.39800019
1987,Hannover,K032,6.017387519
1988,Hannover,K032,5.82016367
1989,Hannover,K032,5.849300892
1990,Hannover,K032,6.067161095
1991,Hannover,K032,6.510540902
1992,Hannover,K032,7.088687797
1993,Hannover,K032,7.328683674
1994,Hannover,K032,7.305355864
1995,Hannover,K032,7.295433859
1996,Hannover,K032,7.051629704
1997,Hannover,K032,7.156991897
1998,Hannover,K032,7.329995994
1999,Hannover,K032,6.912007798
2000,Hannover,K032,7.358084002
2001,Hannover,K032,7.755876292
2002,Hannover,K032,8.128856604
2003,Hannover,K032,8.696897577
2004,Hannover,K032,9.760285184
2005,Hannover,K032,10.19166383
2006,Hannover,K032,10.54845006
2007,Hannover,K032,10.93938921
2008,Hannover,K032,11.46953437
2009,Hannover,K032,11.82190223
2010,Hannover,K032,10.552485
2011,Hannover,K032,10.65587674
2012,Hannover,K032,10.69510442
2013,Hannover,K032,10.75017067
2014,Hannover,K032,10.87391351
2015,Hannover,K032,10.74974883
2016,Hannover,K032,10.61740474
2017,Hannover,K032,10.53437928
2018,Hannover,K032,10.44240998
1970,Hannover.Region,K03241,10.37645603
1971,Hannover.Region,K03241,10.21112642
1972,Hannover.Region,K03241,10.13349117
1973,Hannover.Region,K03241,10.18027965
1974,Hannover.Region,K03241,9.318588815
1975,Hannover.Region,K03241,9.640101557
1976,Hannover.Region,K03241,10.05541631
1977,Hannover.Region,K03241,10.64743444
1978,Hannover.Region,K03241,11.96271498
1979,Hannover.Region,K03241,12.54809785
1980,Hannover.Region,K03241,13.13882925
1981,Hannover.Region,K03241,13.74565489
1982,Hannover.Region,K03241,
1983,Hannover.Region,K03241,5.334072312
1984,Hannover.Region,K03241,6.209446792
1985,Hannover.Region,K03241,6.983212545
1986,Hannover.Region,K03241,7.97625565
1987,Hannover.Region,K03241,8.28437999
1988,Hannover.Region,K03241,7.97804523
1989,Hannover.Region,K03241,7.882254235
1990,Hannover.Region,K03241,7.976256793
1991,Hannover.Region,K03241,8.357191826
1992,Hannover.Region,K03241,8.983976979
1993,Hannover.Region,K03241,9.826550672
1994,Hannover.Region,K03241,10.14080054
1995,Hannover.Region,K03241,10.17362371
1996,Hannover.Region,K03241,10.27430392
1997,Hannover.Region,K03241,10.03015506
1998,Hannover.Region,K03241,10.18811799
1999,Hannover.Region,K03241,10.33382241
2000,Hannover.Region,K03241,9.882891985
2001,Hannover.Region,K03241,10.35597147
2002,Hannover.Region,K03241,10.70211437
